gene_id/transcript_id	SJINF053_211_withinKeepPairs
SRSF11-005	5791.95
SRSF11-008	15.78
SRSF11-014	154.17
CTH-002	1.51
CTH-001	22.68
CTH-201	8.82
CTH-003	0.0
CTH-004	0.0
AGMAT-001	17.0
OLFML3-011	0.0
OLFML3-010	0.0
OLFML3-201	0.0
OLFML3-009	0.0
OLFML3-012	0.0
TNNI3K-002	0.0
TNNI3K-006	0.0
TNNI3K-010	0.0
TNNI3K-008	3.41
TNNI3K-005	0.0
TNNI3K-003	0.0
TNNI3K-012	0.0
TNNI3K-004	0.0
CFHR3-001	0.0
CFHR3-003	0.0
CFHR3-006	0.0
CFHR3-004	0.0
CFHR3-005	0.0
CFHR3-201	0.0
PLEKHM2-002	2454.53
PLEKHM2-001	1277.32
PLEKHM2-004	26.25
PLEKHM2-003	54.85
CRYZ-001	185.32
CRYZ-003	32.8
CRYZ-005	51.03
CRYZ-002	0.0
CRYZ-201	11.78
CRYZ-004	12.23
CRYZ-006	86.2
PHTF1-002	288.1
PHTF1-011	0.0
PHTF1-010	0.0
PHTF1-001	337.51
PHTF1-201	0.0
PHTF1-004	28.96
PHTF1-006	39.6
PHTF1-007	1.56
PHTF1-003	619.08
PHTF1-009	22.56
PHTF1-008	0.0
PHTF1-005	21.63
ZBTB17-201	40.52
ZBTB17-001	1129.1
ZBTB17-013	0.0
ZBTB17-007	4.59
ZBTB17-014	16.74
ZBTB17-004	12.24
ZBTB17-010	11.9
ZBTB17-011	48.38
ZBTB17-009	39.91
ZBTB17-003	92.46
ZBTB17-008	8.61
ZBTB17-012	26.46
ZBTB17-005	25.93
ZBTB17-006	115.19
ZBTB17-002	0.0
ZBTB17-015	16.97
CD58-002	380.55
CD58-001	387.65
CD58-004	705.95
CD58-005	77.08
CD58-006	3.77
TFAP2E-001	121.0
CD2-002	4.11
CD2-001	133.89
TTF2-001	1174.77
TTF2-005	29.79
TTF2-004	9.01
TTF2-007	112.82
TTF2-002	133.89
TTF2-006	78.42
TTF2-003	36.3
NR5A2-003	0.0
NR5A2-005	0.0
NR5A2-001	0.0
NR5A2-004	0.0
NR5A2-002	0.0
NR5A2-201	21.0
KIF21B-002	3022.67
KIF21B-005	609.83
KIF21B-006	0.0
KIF21B-003	344.19
KIF21B-004	27.31
TMEM9-002	50.07
TMEM9-001	18.52
TMEM9-004	0.0
TMEM9-007	404.93
TMEM9-010	0.0
TMEM9-008	14.36
TMEM9-012	0.0
TMEM9-006	79.12
TMEM9-003	0.0
TMEM9-005	0.0
TMEM9-011	0.0
ADPRHL2-001	498.0
MAP7D1-001	892.12
MAP7D1-003	25.93
MAP7D1-002	1263.2
MAP7D1-009	519.95
MAP7D1-005	0.0
MAP7D1-008	39.54
MAP7D1-004	59.6
MAP7D1-006	15.43
MAP7D1-013	20.1
MAP7D1-012	23.03
MAP7D1-010	0.0
MAP7D1-015	33.74
MAP7D1-014	37.37
WARS2-001	147.18
WARS2-002	32.82
WARS2-005	0.0
WARS2-004	0.0
WARS2-003	9.0
HAO2-002	0.0
HAO2-001	0.0
HAO2-003	0.0
HAO2-004	0.0
HAO2-201	0.0
RP11-268J15.5-001	295.37
OSCP1-002	24.89
OSCP1-004	0.61
OSCP1-010	4.28
OSCP1-005	0.0
OSCP1-013	0.0
OSCP1-006	0.0
OSCP1-009	0.0
OSCP1-007	0.0
OSCP1-008	0.0
OSCP1-011	0.0
OSCP1-014	1.22
OSCP1-012	0.0
MRPS15-001	219.41
MRPS15-002	10.33
MRPS15-004	6.76
MRPS15-003	56.5
EXOC8-001	1286.97
GNPAT-001	1135.41
GNPAT-002	844.62
GNPAT-003	37.22
GNPAT-005	49.16
GNPAT-004	16.59
TSNAX-001	1966.27
TSNAX-003	7.0
TSNAX-002	350.84
TSNAX-004	18.68
TSNAX-005	22.2
C1orf109-001	159.55
C1orf109-006	13.38
C1orf109-004	10.89
C1orf109-005	75.52
C1orf109-010	16.47
C1orf109-008	0.0
C1orf109-009	5.74
C1orf109-015	0.0
C1orf109-003	16.31
C1orf109-012	21.99
C1orf109-002	19.05
C1orf109-011	9.0
C1orf109-013	96.1
C1orf109-014	0.0
RRAGC-001	824.35
RRAGC-002	10.35
RRAGC-003	21.68
RRAGC-004	4.1
TBCE-001	277.76
TBCE-201	15.53
TBCE-005	3.69
TBCE-004	23.04
TBCE-002	38.51
TBCE-003	0.0
TBCE-202	35.46
NID1-001	75.55
NID1-002	11.45
LGALS8-011	0.0
LGALS8-024	0.0
LGALS8-003	444.66
LGALS8-014	0.0
LGALS8-009	184.37
LGALS8-002	396.6
LGALS8-006	8.22
LGALS8-201	0.0
LGALS8-023	0.0
LGALS8-028	0.0
LGALS8-015	0.0
LGALS8-202	2048.27
LGALS8-013	0.0
LGALS8-005	2.51
LGALS8-012	0.0
LGALS8-010	180.43
LGALS8-026	0.0
LGALS8-021	0.0
LGALS8-001	0.0
LGALS8-007	183.74
LGALS8-017	25.0
LGALS8-008	0.0
LGALS8-020	69.11
LGALS8-016	0.0
LGALS8-027	0.0
LGALS8-019	48.23
LGALS8-018	27.66
LGALS8-022	32.8
NT5C1A-001	0.0
HPCAL4-001	0.0
HPCAL4-201	9.0
HPCAL4-202	0.0
MTR-002	476.83
MTR-001	1319.28
MTR-004	108.82
MTR-003	217.51
MTR-201	112.56
BMP8B-001	231.02
BMP8B-201	2.27
MYCL-002	0.0
MYCL-004	9.95
MYCL-001	46.05
MYCL-003	0.0
SIPA1L2-201	297.26
SIPA1L2-002	124.34
SIPA1L2-001	289.01
SIPA1L2-003	0.0
SIPA1L2-005	2.22
SIPA1L2-004	1.17
ZP4-001	0.0
ZP4-201	0.0
RLF-001	1661.0
KMO-004	0.0
KMO-003	0.0
KMO-002	32.36
KMO-001	332.81
KMO-009	4.45
KMO-008	0.0
KMO-006	0.0
KMO-010	0.0
KMO-007	0.0
KMO-005	2.28
ZNF684-004	8.11
ZNF684-003	0.0
ZNF684-001	43.92
ZNF684-002	16.27
ZNF684-006	0.0
ZNF684-005	59.69
KCNQ4-001	5.53
KCNQ4-003	3.12
KCNQ4-002	21.4
KCNQ4-004	2.96
RIMS3-002	0.0
RIMS3-001	832.0
AKT3-201	154.69
AKT3-002	22.23
AKT3-001	78.36
AKT3-007	0.0
AKT3-003	0.0
AKT3-004	0.0
AKT3-005	0.0
AKT3-006	0.0
AKT3-009	0.0
AKT3-008	0.0
ETV3-001	85.29
ETV3-002	1022.41
ETV3-003	8.3
ACADM-002	558.31
ACADM-001	262.22
ACADM-005	724.73
ACADM-012	0.0
ACADM-004	0.0
ACADM-007	0.0
ACADM-003	6.5
ACADM-009	36.12
ACADM-006	191.15
ACADM-013	0.0
ACADM-017	0.0
ACADM-008	7.99
ACADM-016	0.0
ACADM-014	60.84
ACADM-015	10.63
ACADM-011	7.09
ACADM-010	11.42
ACADM-201	0.0
ST6GALNAC5-002	0.0
ST6GALNAC5-003	0.0
ST6GALNAC5-005	0.0
ST6GALNAC5-001	0.0
ST6GALNAC5-004	0.0
SLAMF1-201	0.0
SLAMF1-001	270.8
SLAMF1-003	10.94
SLAMF1-202	8.26
CD48-002	57.07
CD48-001	390.52
CD48-003	121.54
ADGRL2-004	0.0
ADGRL2-001	0.0
ADGRL2-003	0.0
ADGRL2-002	0.0
ADGRL2-201	0.0
ADGRL2-005	0.0
ADGRL2-011	0.0
ADGRL2-010	0.0
ADGRL2-009	0.0
ADGRL2-007	0.0
ADGRL2-008	0.0
ADGRL2-006	0.0
ADGRL2-012	3.0
ADGRL2-020	0.0
ADGRL2-017	0.0
ADGRL2-016	0.0
ADGRL2-021	0.0
ADGRL2-019	0.0
ADGRL2-013	0.0
ADGRL2-015	0.0
ADGRL2-018	1.0
ADGRL2-202	0.0
PADI2-004	0.0
PADI2-001	25.23
PADI2-002	2.75
PADI2-003	0.01
SDHB-001	324.65
SDHB-006	0.0
SDHB-005	7.97
SDHB-002	0.0
SDHB-004	95.54
SDHB-007	5.98
SDHB-003	0.0
SDHB-008	58.85
MFAP2-003	0.0
MFAP2-001	1.55
MFAP2-004	1.45
MFAP2-005	0.0
MFAP2-002	0.0
MFAP2-006	0.0
RPF1-001	569.96
RPF1-002	10.04
KDM5B-002	1129.44
KDM5B-003	3274.33
KDM5B-001	105.8
KDM5B-007	0.0
KDM5B-004	0.0
KDM5B-006	0.0
KDM5B-005	330.37
KDM5B-009	12.06
KDM5B-008	4.6
KDM5B-010	5.4
UAP1-201	0.0
UAP1-003	0.0
UAP1-002	0.0
UAP1-001	202.36
UAP1-005	1.11
UAP1-004	0.0
UAP1-007	2.53
ACTL8-001	0.0
ACTL8-201	0.0
CTBS-003	184.59
CTBS-001	444.39
CTBS-004	29.94
CTBS-002	670.79
RGS4-002	0.0
RGS4-003	0.0
RGS4-001	0.0
RGS4-005	0.0
RGS4-004	0.0
RGS4-006	0.0
RGS4-007	0.0
RGS4-009	0.0
RGS4-010	0.0
RGS4-008	0.0
KLHL12-003	135.49
KLHL12-002	71.07
KLHL12-001	815.38
IGSF21-001	0.0
IGSF21-002	0.0
IGSF21-004	0.0
IGSF21-003	0.0
SSX2IP-001	807.55
SSX2IP-007	3.54
SSX2IP-201	29.19
SSX2IP-005	4.62
SSX2IP-003	74.12
SSX2IP-002	0.0
SSX2IP-006	0.0
SSX2IP-004	13.04
SSX2IP-009	17.91
SSX2IP-008	373.04
ZNHIT6-001	730.77
ZNHIT6-201	272.23
PLA2G2D-001	0.0
PLA2G2D-201	2.0
RBBP5-001	693.23
RBBP5-002	376.77
RBBP5-003	0.0
GBP3-002	125.25
GBP3-008	0.0
GBP3-009	313.37
GBP3-006	2.92
GBP3-007	24.13
GBP3-004	0.0
GBP3-005	288.95
GBP3-003	145.84
GBP3-011	7.74
GBP3-010	2.81
GBP3-012	0.0
GBP1-001	1244.95
GBP1-006	40.14
GBP1-009	8.53
GBP1-002	1.17
GBP1-004	17.32
GBP1-005	9.17
GBP1-008	16.66
GBP1-003	31.98
PINK1-AS-001	211.08
KIF17-009	0.0
KIF17-001	0.0
KIF17-004	0.0
KIF17-006	0.0
KIF17-007	0.0
KIF17-003	17.48
KIF17-002	3.52
KIF17-008	0.0
KIF17-005	0.0
GPR89A-001	8.58
GPR89A-002	175.83
GPR89A-008	155.56
GPR89A-007	58.74
GPR89A-005	69.98
GPR89A-004	0.0
GPR89A-013	38.18
GPR89A-003	104.44
GPR89A-009	6.0
GPR89A-011	0.0
GPR89A-012	13.27
GPR89A-010	15.69
GPR89A-006	86.27
CDK18-001	166.23
CDK18-007	0.0
CDK18-003	62.47
CDK18-019	0.0
CDK18-011	1.92
CDK18-004	0.0
CDK18-009	1.73
CDK18-008	9.39
CDK18-005	19.48
CDK18-010	56.97
CDK18-002	28.67
CDK18-022	0.0
CDK18-013	0.0
CDK18-018	2.6
CDK18-015	0.0
CDK18-021	1.13
CDK18-006	59.31
CDK18-014	0.0
CDK18-020	0.0
CDK18-023	0.0
CDK18-012	5.33
CDK18-017	45.76
CDK18-024	0.0
RAB29-002	109.46
RAB29-001	517.2
RAB29-003	34.64
RAB29-007	46.03
RAB29-008	45.15
RAB29-005	0.0
RAB29-004	3.89
RAB29-006	5.63
RAB29-009	0.0
CD160-201	0.0
CD160-001	18.12
CD160-004	6.92
CD160-002	0.0
CD160-003	80.08
ECE1-006	118.28
ECE1-005	0.0
ECE1-002	0.0
ECE1-001	272.91
ECE1-008	0.0
ECE1-004	0.0
ECE1-003	0.53
ECE1-007	2.7
ECE1-010	0.0
ECE1-009	0.0
ECE1-011	1.31
ECE1-012	5.36
ECE1-013	6.9
HMGCL-010	0.0
HMGCL-001	0.0
HMGCL-002	313.69
HMGCL-007	0.0
HMGCL-003	3.59
HMGCL-006	10.72
HMGCL-004	3.13
HMGCL-008	41.52
HMGCL-009	45.34
GALE-001	0.0
GALE-007	14.92
GALE-005	0.0
GALE-015	0.0
GALE-008	0.0
GALE-012	0.0
GALE-010	9.55
GALE-006	0.0
GALE-004	0.0
GALE-014	0.0
GALE-011	5.47
GALE-003	16.21
GALE-013	0.04
GALE-002	3.9
GALE-009	1.99
GALE-201	33.93
ID3-001	32.98
ID3-003	4.44
ID3-002	2.58
CR2-003	48.48
CR2-001	52.39
CR2-002	0.0
CR2-006	0.0
CR2-004	0.0
CR2-005	2.13
CD46-007	0.0
CD46-003	0.0
CD46-002	1408.46
CD46-006	919.77
CD46-001	95.35
CD46-012	26.76
CD46-005	911.17
CD46-004	896.25
CD46-008	0.0
CD46-011	3.57
CD46-015	0.0
CD46-009	4562.47
CD46-018	37.61
CD46-013	10.29
CD46-010	145.56
CD46-017	30.17
CD46-014	4.68
CD46-016	174.91
PRPF3-001	1499.52
PRPF3-007	112.72
PRPF3-003	264.93
PRPF3-005	27.65
PRPF3-004	218.53
PRPF3-006	7.39
PRPF3-002	207.25
APH1A-008	55.92
APH1A-001	1941.11
APH1A-002	802.2
APH1A-201	0.0
APH1A-003	69.82
APH1A-004	109.02
APH1A-005	15.37
APH1A-006	32.02
APH1A-007	1.01
P3H1-002	323.52
P3H1-001	446.09
P3H1-012	3.06
P3H1-201	110.46
P3H1-008	14.91
P3H1-011	0.0
P3H1-009	708.03
P3H1-005	39.47
P3H1-007	0.0
P3H1-010	67.96
P3H1-006	20.68
P3H1-013	76.1
P3H1-003	54.12
P3H1-004	29.59
SLC2A1-013	0.0
SLC2A1-012	23.72
SLC2A1-001	57.75
SLC2A1-005	200.05
SLC2A1-002	0.0
SLC2A1-006	7.83
SLC2A1-003	23.2
SLC2A1-010	0.0
SLC2A1-007	4.0
SLC2A1-004	486.11
SLC2A1-011	5.34
EBNA1BP2-001	428.78
EBNA1BP2-201	0.0
EBNA1BP2-005	0.0
EBNA1BP2-002	25.81
EBNA1BP2-007	0.0
EBNA1BP2-003	48.0
EBNA1BP2-008	0.0
EBNA1BP2-006	35.5
EBNA1BP2-004	8.88
CDC20-001	310.97
CDC20-002	94.02
CDC20-003	0.0
CDC20-004	0.0
MPL-001	28.9
MPL-002	22.1
MPL-201	0.0
ARTN-002	41.24
ARTN-001	71.97
ARTN-201	141.33
ARTN-010	34.37
ARTN-005	9.78
ARTN-006	8.12
ARTN-009	3.72
ARTN-004	3.05
ARTN-008	13.72
ARTN-007	0.0
ARTN-003	8.68
IPO13-002	32.26
IPO13-001	1443.54
IPO13-006	3.88
IPO13-008	2.23
IPO13-004	1.03
IPO13-003	0.0
IPO13-005	6.06
ATP6V0B-004	263.98
ATP6V0B-009	0.0
ATP6V0B-003	0.0
ATP6V0B-006	11.85
ATP6V0B-001	66.47
ATP6V0B-008	2.8
ATP6V0B-013	0.0
ATP6V0B-002	337.46
ATP6V0B-010	187.46
ATP6V0B-007	0.0
ATP6V0B-011	146.28
ATP6V0B-014	59.69
ATP6V0B-012	548.02
B4GALT2-201	2.99
B4GALT2-001	11.75
B4GALT2-202	60.97
B4GALT2-002	0.0
B4GALT2-006	2.72
B4GALT2-005	29.14
B4GALT2-004	3.44
B4GALT2-003	0.0
ERI3-001	276.68
ERI3-003	5.73
ERI3-004	0.0
ERI3-006	0.0
ERI3-002	4.68
ERI3-009	0.0
ERI3-007	7.0
ERI3-008	0.0
ERI3-005	62.9
PTCH2-001	66.72
PTCH2-002	0.0
PTCH2-201	8.28
AKR1A1-002	433.31
AKR1A1-001	91.59
AKR1A1-004	264.83
AKR1A1-007	584.94
AKR1A1-003	154.42
AKR1A1-009	4.93
AKR1A1-010	7.52
AKR1A1-006	65.65
AKR1A1-011	0.0
AKR1A1-013	1.86
AKR1A1-008	0.0
AKR1A1-005	16.63
AKR1A1-012	0.0
AKR1A1-201	364.32
PRDX1-201	35.48
PRDX1-001	4485.67
PRDX1-003	0.0
PRDX1-004	3.24
PRDX1-002	295.05
PRDX1-005	16.48
PIK3R3-001	94.09
PIK3R3-002	0.0
PIK3R3-201	52.59
PIK3R3-004	7.28
PIK3R3-005	0.0
PIK3R3-003	2.04
PIK3R3-006	0.0
TSPAN1-001	1.0
TSPAN1-007	0.0
TSPAN1-003	0.0
TSPAN1-010	0.0
TSPAN1-009	0.0
TSPAN1-004	0.0
TSPAN1-008	1.0
TSPAN1-002	0.0
TSPAN1-005	0.0
BLZF1-002	90.86
BLZF1-003	46.15
BLZF1-001	373.39
BLZF1-004	0.0
BLZF1-005	32.6
CCDC181-001	0.0
CCDC181-002	3.0
CCDC181-006	0.0
CCDC181-007	0.0
CCDC181-003	0.0
CCDC181-004	0.0
CCDC181-005	0.0
SLC19A2-001	15.09
SLC19A2-002	16.91
FAAH-001	1290.21
FAAH-003	5.69
FAAH-002	67.95
FAAH-005	129.25
FAAH-006	108.93
FAAH-004	716.97
NSUN4-003	533.12
NSUN4-007	19.5
NSUN4-008	0.0
NSUN4-001	69.25
NSUN4-010	5.94
NSUN4-009	52.57
NSUN4-006	6.7
NSUN4-005	83.0
NSUN4-004	20.92
TMED5-004	81.72
TMED5-001	1448.8
TMED5-002	1451.34
TMED5-005	52.46
TMED5-003	72.9
MROH9-001	0.0
MROH9-201	0.0
MROH9-002	0.0
DR1-002	1242.81
DR1-001	2127.55
DR1-003	10.61
FMO6P-003	0.0
FMO6P-001	0.0
FMO6P-004	0.0
CNN3-001	15.09
CNN3-201	0.0
CNN3-002	4.91
CNN3-005	1.25
CNN3-003	0.0
CNN3-004	0.0
CNN3-202	1.75
PRRC2C-010	413.53
PRRC2C-001	8997.57
PRRC2C-201	4.87
PRRC2C-202	4765.14
PRRC2C-004	33.97
PRRC2C-005	0.0
PRRC2C-011	1.06
PRRC2C-003	26.65
PRRC2C-006	0.0
PRRC2C-009	99.37
PRRC2C-002	601.24
PRRC2C-008	256.59
F3-001	60.58
F3-002	29.54
F3-003	13.46
F3-004	14.42
ABCD3-002	4.31
ABCD3-001	469.55
ABCD3-004	24.07
ABCD3-005	0.0
ABCD3-003	67.43
ABCD3-006	11.64
VAMP4-004	1277.46
VAMP4-002	0.0
VAMP4-001	272.91
VAMP4-003	8.63
DPH5-003	0.0
DPH5-004	25.26
DPH5-001	173.35
DPH5-201	1.97
DPH5-009	11.85
DPH5-011	0.0
DPH5-008	0.0
DPH5-012	3.53
DPH5-005	0.0
DPH5-015	18.65
DPH5-002	14.0
DPH5-013	2.27
DPH5-007	2.2
DPH5-006	0.0
DPH5-010	0.0
DPH5-202	0.0
FASLG-201	0.0
FASLG-001	45.0
PTBP2-004	204.82
PTBP2-003	22.58
PTBP2-002	401.45
PTBP2-010	6.82
PTBP2-009	6.68
PTBP2-011	21.14
PTBP2-008	17.29
PTBP2-006	62.62
PTBP2-005	0.0
PTBP2-007	41.36
PTBP2-001	657.25
TNFSF4-001	353.19
TNFSF4-002	457.63
TNFSF4-003	16.18
PRDX6-001	1290.35
PRDX6-002	64.17
PRDX6-003	455.48
DARS2-001	738.39
DARS2-002	1.0
DARS2-003	6.61
HSD11B1-002	0.0
HSD11B1-001	0.0
HSD11B1-201	0.0
HSD11B1-003	0.0
IRF6-001	38.92
IRF6-002	0.71
IRF6-003	0.0
IRF6-201	6.37
DIEXF-002	73.56
DIEXF-001	711.44
LPPR5-002	0.0
LPPR5-001	0.0
LPPR5-003	0.0
LPPR4-002	2.0
LPPR4-001	0.0
LPPR4-201	0.0
SERPINC1-001	6.0
SERPINC1-003	0.0
SERPINC1-002	0.0
SERPINC1-201	0.0
RCAN3-005	1.5
RCAN3-001	1609.55
RCAN3-004	0.0
RCAN3-002	0.0
RCAN3-201	70.36
RCAN3-003	0.0
RCAN3-202	339.57
RCAN3-203	0.0
RCAN3-204	0.0
RCAN3-205	0.0
RCAN3-006	0.0
SYF2-001	1247.46
SYF2-004	19.48
SYF2-003	12.91
SYF2-002	83.15
RSRP1-001	303.24
RSRP1-201	1865.13
RSRP1-021	18.1
RSRP1-002	700.06
RSRP1-015	43.3
RSRP1-005	197.92
RSRP1-003	1651.15
RSRP1-020	0.0
RSRP1-006	11.66
RSRP1-017	15.9
RSRP1-007	75.94
RSRP1-014	0.0
RSRP1-004	0.0
RSRP1-022	144.93
RSRP1-009	12.28
RSRP1-013	0.0
RSRP1-010	452.99
RSRP1-008	24.39
RSRP1-019	24.37
RSRP1-018	0.0
RSRP1-016	205.5
RSRP1-012	0.0
SLC35A3-201	650.34
SLC35A3-001	0.0
SLC35A3-003	58.6
SLC35A3-005	5.01
SLC35A3-004	190.89
SLC35A3-002	428.25
SLC35A3-008	0.0
SLC35A3-007	483.92
RCOR3-001	1660.74
RCOR3-002	317.24
RCOR3-006	0.0
RCOR3-007	272.11
RCOR3-003	8.68
RCOR3-005	41.92
RCOR3-004	365.49
RCOR3-015	221.38
RCOR3-013	39.7
RCOR3-009	11.79
RCOR3-008	36.41
RCOR3-010	47.22
RCOR3-016	0.0
RCOR3-012	0.0
RCOR3-014	11.3
RCOR3-011	0.0
STMN1-003	0.0
STMN1-005	2204.95
STMN1-201	9.58
STMN1-008	46.66
STMN1-004	15.97
STMN1-001	1693.76
STMN1-002	1169.66
STMN1-007	54.86
STMN1-009	40.57
MTFR1L-004	21.86
MTFR1L-001	0.0
MTFR1L-201	134.29
MTFR1L-003	62.33
MTFR1L-007	0.0
MTFR1L-010	12.02
MTFR1L-005	194.82
MTFR1L-012	0.0
MTFR1L-013	39.53
MTFR1L-002	64.55
MTFR1L-009	2.67
MTFR1L-016	0.0
MTFR1L-008	73.69
MTFR1L-006	140.2
MTFR1L-011	252.05
MTFR1L-019	0.0
MTFR1L-021	0.0
MTFR1L-017	16.07
MTFR1L-018	0.67
MTFR1L-015	0.0
MTFR1L-020	2.91
MTFR1L-022	0.0
MTFR1L-014	1.58
MAN1C1-002	34.23
MAN1C1-003	0.0
MAN1C1-001	70.84
MAN1C1-005	2.47
MAN1C1-006	8.15
MAN1C1-007	5.5
MAN1C1-004	3.8
MAN1C1-201	0.0
NEK2-002	42.65
NEK2-001	117.76
NEK2-004	5.48
NEK2-003	0.0
NEK2-201	61.11
RPS6KA1-016	1.98
RPS6KA1-002	85.91
RPS6KA1-010	122.6
RPS6KA1-001	3396.56
RPS6KA1-007	8.59
RPS6KA1-006	1.95
RPS6KA1-004	5.34
RPS6KA1-005	0.0
RPS6KA1-014	22.88
RPS6KA1-012	5.52
RPS6KA1-018	37.1
RPS6KA1-013	0.0
RPS6KA1-009	0.0
RPS6KA1-019	1.61
RPS6KA1-015	2.15
RPS6KA1-003	1087.51
RPS6KA1-020	34.64
RPS6KA1-017	14.14
RPS6KA1-011	378.01
RPS6KA1-008	5589.51
DHDDS-011	45.23
DHDDS-001	314.73
DHDDS-005	13.91
DHDDS-004	2.68
DHDDS-010	5.24
DHDDS-006	4.12
DHDDS-008	0.0
DHDDS-012	0.0
DHDDS-002	277.7
DHDDS-007	0.0
DHDDS-003	9.88
DHDDS-020	3.63
DHDDS-023	0.0
DHDDS-026	0.0
DHDDS-022	4.21
DHDDS-009	41.76
DHDDS-013	0.0
DHDDS-028	0.0
DHDDS-024	0.0
DHDDS-021	0.0
DHDDS-029	0.0
DHDDS-025	8.08
DHDDS-015	5.14
DHDDS-027	14.7
DHDDS-018	0.0
NENF-001	56.99
NENF-004	4.0
NENF-003	0.0
NENF-002	13.01
NSL1-002	35.73
NSL1-001	372.41
NSL1-005	27.97
NSL1-004	0.0
NSL1-003	0.0
NSL1-006	24.9
PROX1-201	0.0
PROX1-001	19.97
PROX1-002	0.0
PROX1-004	0.0
PROX1-202	0.0
PROX1-006	0.0
PROX1-005	0.03
ARID1A-001	5912.86
ARID1A-003	4597.04
ARID1A-005	28.36
ARID1A-009	4507.32
ARID1A-002	1592.43
ARID1A-004	25.2
ARID1A-007	0.0
ARID1A-006	36.8
ARID1A-201	0.0
CENPF-001	4863.18
CENPF-003	0.0
CENPF-002	16.61
CENPF-005	25.71
CENPF-004	0.0
CENPF-201	53.5
RPA2-004	22.09
RPA2-002	549.61
RPA2-001	668.7
RPA2-005	0.0
RPA2-003	10.6
PPP1R8-003	79.5
PPP1R8-001	578.46
PPP1R8-002	9.64
PPP1R8-005	477.24
PPP1R8-004	0.0
STX12-001	946.12
STX12-002	0.0
STX12-003	34.98
STX12-005	27.84
STX12-004	9.06
MARC2-002	0.0
MARC2-001	0.0
MARC2-006	1.0
MARC2-003	2.0
MARC2-005	3.0
MARC2-004	0.0
SLC5A9-001	0.0
SLC5A9-006	0.0
SLC5A9-004	0.0
SLC5A9-005	0.0
SLC5A9-003	1.35
SLC5A9-002	11.3
SLC5A9-010	0.0
SLC5A9-009	0.0
SLC5A9-008	0.77
SLC5A9-007	0.0
OSBPL9-006	8.44
OSBPL9-004	32.56
OSBPL9-001	508.36
OSBPL9-015	38.41
OSBPL9-002	34.69
OSBPL9-005	0.0
OSBPL9-007	36.14
OSBPL9-012	4.11
OSBPL9-022	0.0
OSBPL9-014	688.18
OSBPL9-011	1.18
OSBPL9-013	46.96
OSBPL9-008	0.0
OSBPL9-009	23.49
OSBPL9-003	325.89
OSBPL9-023	2.38
OSBPL9-021	7.08
OSBPL9-019	0.0
OSBPL9-024	17.14
OSBPL9-025	0.0
OSBPL9-016	195.93
OSBPL9-010	313.95
OSBPL9-017	69.78
OSBPL9-026	32.86
OSBPL9-020	3.35
OSBPL9-018	1.13
OSBPL9-027	0.0
TXNDC12-001	1751.17
TXNDC12-003	0.0
TXNDC12-004	24.8
TXNDC12-002	8.58
TXNDC12-005	97.18
ESYT2-001	17620.22
ESYT2-004	8288.71
ESYT2-005	285.63
ESYT2-008	0.0
ESYT2-007	4.44
ESYT2-201	0.0
CD3EAP-001	74.34
CD3EAP-002	283.79
CD3EAP-004	0.0
CD3EAP-003	7.69
MESDC2-001	867.04
MESDC2-003	1.89
MESDC2-006	0.0
MESDC2-004	17.91
MESDC2-005	27.9
MESDC2-201	174.62
MESDC2-002	87.48
RCN2-002	873.38
RCN2-003	0.0
RCN2-001	326.85
RCN2-006	31.7
RCN2-004	378.45
RCN2-005	56.62
CHRNB4-001	1447.82
CHRNB4-003	0.0
CHRNB4-005	1.3
CHRNB4-002	110.1
CHRNB4-004	16.09
CHRNB4-006	1.0
MUC5B-001	1.0
MUC5B-005	0.0
MUC5B-004	0.0
MUC5B-002	13.0
MUC5B-003	0.0
CTSD-001	1679.84
CTSD-002	0.0
CTSD-004	13.84
CTSD-006	0.0
CTSD-005	856.1
CTSD-003	3.35
COLEC11-001	0.0
COLEC11-002	0.0
COLEC11-201	0.0
COLEC11-005	0.0
COLEC11-008	0.0
COLEC11-007	0.0
COLEC11-006	2.0
COLEC11-011	0.0
COLEC11-202	0.0
COLEC11-010	0.0
COLEC11-009	0.0
COLEC11-004	0.0
COLEC11-003	0.0
STAG1-002	151.35
STAG1-001	1668.46
STAG1-201	267.88
STAG1-008	5.14
STAG1-007	6.66
STAG1-005	2.74
STAG1-003	180.56
STAG1-004	3.58
STAG1-006	0.0
STAG1-202	853.1
A4GNT-001	0.0
STK11-001	670.09
STK11-003	384.4
STK11-007	0.0
STK11-004	0.0
STK11-201	722.86
STK11-005	111.63
STK11-002	83.24
STK11-006	89.29
STK11-009	82.5
KMT2A-015	883.05
KMT2A-017	4.88
KMT2A-004	1.01
KMT2A-014	35.81
KMT2A-013	47.16
KMT2A-016	0.0
KMT2A-005	0.0
KMT2A-006	115.02
KMT2A-002	670.12
KMT2A-010	0.0
KMT2A-007	56.16
KMT2A-009	0.0
KMT2A-001	3584.05
KMT2A-008	5.31
TREH-001	0.0
TREH-002	0.0
TREH-005	0.0
TREH-004	0.0
TREH-003	0.0
IFT46-013	105.47
IFT46-001	129.67
IFT46-011	4.9
IFT46-003	0.0
IFT46-008	0.0
IFT46-005	0.0
IFT46-002	14.06
IFT46-010	7.33
IFT46-009	56.4
IFT46-004	0.0
IFT46-007	0.0
IFT46-006	8.17
MMP8-001	27.87
MMP8-004	4.53
MMP8-002	7.6
MMP8-006	0.0
